Restaurant,Reviewer,review,stars,Metadata,Time,Pictures,7514,food,service,hygiene,ambiance,price
SKYHY,Praveena,I went to this restaurant on weekend and it was a great experience. Nice food. Love the ambience. Nice place to have pictures. Good place to visit along with friends to dance. @london bhaya,4,"1 Review , 1 Follower",10/03/2018 18:27,0,,1,0,0,1,0
SKYHY,Ankita,"So beautiful, great DJ nights, economic, great open air ambience and good food. It has always been my weekend spots. Lovely place to be. Must visit if you live near by Gachibowli.",5,"10 Reviews , 179 Followers",10/02/2018 14:10,0,,1,0,0,1,1
SKYHY,Swaraj Singh Chauhan,"Nice ambience, great service by Sahu Bhaiya. There's no more hookah service though. :( But the place is great and less crowded even on weekends",4,"20 Reviews , 187 Followers",9/29/2018 23:48,0,,0,1,0,1,0
SKYHY,Skandha Krishna,"Nice place to hang out with friends. It has live cricket screening, quite big screen. Food orders are served within 10 mins, quite quick. Good ambience. Good service. It is a place to revisit.",5,"7 Reviews , 5 Followers",9/29/2018 10:37,0,,0,1,0,1,0
SKYHY,Ishita Narain,"Firstly the pictures that they have put up makes this place looks brightly light but it is kind of dark and the ambiance is not exactly as portrayed. Not very crowded which makes it spacious enough. Food is okay but the service was pathetic. When asked for spoons, the waiter asked us to use the serving spoon instead. There was a lot of delay in service and mismanagement.",2,"96 Reviews , 353 Followers",9/28/2018 3:47,0,,1,1,0,1,0
SKYHY,Bhrigu Kapur,"The staff is professional and courteous. A shout out to
Sahoo for the excellent service!
Great ambience with good food.
A really nice experience.",5,"1 Review , 21 Followers",9/26/2018 22:54,0,,1,1,0,1,0
SKYHY,M Shanthiraju,I visit skyhy on monday . I drink Martin's cocktail it was very good.. Service is good..Food also good ..Superb DJ....This place is totally wonderful...,5,"1 Review , 3 Followers",9/26/2018 22:46,0,,1,1,0,1,0
SKYHY,Saifmusharaff,"Best service by ajay, do get in touch with him if you visit this place. Food is really good. Please do try. Fish fingers are the best. Good ambiance as well.",5,"1 Review , 6 Followers",9/24/2018 22:59,0,,1,1,0,1,0
SKYHY,KimKim Pachuau,"Good service..foods are really delicious. And the waiters are really nice and friendly
Sahoo one of the best here💕
Nice place to hang out and the view is really beautiful",5,"1 Review , 9 Followers",9/24/2018 21:36,0,,1,1,0,1,0
SKYHY,Nithisha Reddy,"Had been to this place with friends on Saturday night! Decent place! Decent crowd. The only turn off for this place was their Music! It was boring. Dance floor is decent! You wont bump into one another like elsewhere.
Food also was average. Not that great.

Food: 3/5
Ambience: 4/5
Staff and Service: 3/5
Recommended: Yes",4,"53 Reviews , 287 Followers",9/24/2018 20:42,0,,1,1,0,1,0
SKYHY,Souvik Raha,"Went there this Saturday. Awesome dj, dance floor is spacious.. you dont really bump into people. Food was good to average. Order peri peri chicken but was surprised not to receive diced pieces, cocktails were nicely made though. Service was prompt and people were helpful.",5,"28 Reviews , 161 Followers",9/24/2018 0:02,0,,1,1,0,1,0
SKYHY,Ramesh RS,"Excellent place to party great corporate offer for lunch and dinner rooftop is awesome as big screen awesome food and drinks good and staff is good sunil who take care of our table... Great place
See u again",5,"2 Reviews , 9 Followers",9/23/2018 2:36,0,,1,1,0,1,0
SKYHY,Damini Wadhwa,The place is really nice. Devashish helped us in all best way. I would love to go ther more often since the staff and the place is really nice.,4,"2 Reviews , 37 Followers",9/20/2018 22:48,0,,0,1,0,1,0
SKYHY,Himakar Yv,"TLDR : an avg place with  moderately expensive drinks  ( a LIT in pictures at 550  ) A nice club with good ambiance , but they closed the roof top due to less crowd on a SATURDAY night . It was a happening place earlier , which couldn't cope up with new upcoming competition around it . The chicken wings were undercooked . The only good thing about the place was the energetic DJ with crazy numbers & the dance floor . The staff were not friendly because they tried to stop me & another blogger from taking pictures & videos of the place multiple times after even mentioning that we were lifetstyle/food bloggers (maybe they might have had a misconception initially ) .",2,"49 Reviews , 284 Followers",9/20/2018 16:30,2,,1,1,0,1,0
SKYHY,Ram Chandra,"Just don't go by rating...

It's an AWESOME experience.

Umakant is just awesome.....served to the satisfaction of 16 guys...

Music is too cool...

Party was just Grrreaaaaattt",5,"6 Reviews , 14 Followers",9/19/2018 22:41,0,,0,1,0,1,0
SKYHY,Mnprajwal,"Nice place, good location.. descent ambience.. and very good service by Sahoo. Had a descent time with friends. Will surely come back again...............",4,"9 Reviews , 20 Followers",9/15/2018 23:37,0,,0,1,0,1,0
SKYHY,Gregory Allen,Having a great time and excellent service by Saboo. This place is a must. Excellent drinks and very good pizza. Come join us some time. See you there.,5,"4 Reviews , 8 Followers",9/15/2018 23:06,0,,1,1,0,0,0
Tiki Shack,Anshul Gupta,"A very bad experience. I went here with my team, but the staff made sure that we had the worst experience. The food was cold, served very late. Drinks were of bad quality. Staff behavior was also very bad.",1,"2 Reviews , 3 Followers",5/25/2019 16:58,0,,0,1,0,0,0
Tiki Shack,Anshul Gupta,"Everything since I entered the restaurant was a disaster. I received cold food after 45 minutes after I placed the order, that too after multiple complaints. The drinks quality was not good. It happened twice that the staff forgot the order after we placed it. They had to be reminded about the order. Overall very bad experience regarding food quality, drinks quality and service. Would not recommend to visit.",1,"9 Reviews , 78 Followers",5/25/2019 16:55,0,,1,1,0,0,0
Tiki Shack,Vamsi Krishna,"The place is really nice and they make amazing cocktails .. they are awesome .. they have really tasty starters esp their jalapeño cheese balls ..

Don’t know if they still allow stags .. they used to let us in when it opened new at Gachibowli

Food - 5/5
Drinks - 4.5/5
Ambience - 3.5/5
Service - 5/5
Price - totally worth it",4,"3 Reviews , 6 Followers",5/24/2019 17:42,0,,1,1,0,1,1
Tiki Shack,Gautam Narang,"We came at this restaurant for a drink on a weekday at it didn’t disappoint. Music was good. We ordered a Pizza, Garlic Bread and Beers. Pizza was the best I’ve ever had, but Garlic Bread was disappointing. Also, we had a couple of Beers and we ordered a couple more. They were unopened, we changed our mind and asked the waiter to exchange them with Coke which was refused. I didn’t understand the waiter’s logic and I didn’t argue. Also, apart from Beer everything is costly here. I’m going for a 3 out 5 for this restaurant.
PS: This restaurant serves the best Pizza in Hyderabad.",3,"16 Reviews , 82 Followers",5/24/2019 14:49,1,,1,1,0,0,1
Tiki Shack,Soumi Sur,Lovely place to hangout with friends.. surely one of my favourite place.Ramakanth working here had always been helpful and prompt at service..keep it up!,5,"2 Reviews , 12 Followers",5/22/2019 18:20,0,,0,1,0,1,0
Tiki Shack,Deepak Dhara,"A cool place to hang out with friends. Ambience deserves a special mention as it's cool. Great music and dj and chilled out Crowd.
Food is good !",4,"129 Reviews , 1661 Followers",5/22/2019 13:19,1,,1,0,0,1,0
Tiki Shack,Jasmin,"Last night spent at Tiki Shack for a quick round of drinks. As we reached it started raining giving some respite from the heat and we could enjoy the lovely terrace ambience.

Watermelon martini for me and Bacardi for my better half with some pork spare ribs was our order. Martini was well made to my liking. The ribs had only one rib and rest were chunky pieces which we pointed out. But it was well made in spicy siracha sauce which kind of compensated.

Overall a nice place with ample seating though music is on the louder side. The only let down was the plastic cutlery which you wouldn't expect here.",4,"120 Reviews , 562 Followers",5/21/2019 12:26,0,,1,0,1,1,0
Tiki Shack,Vaibhav Patil,"Delicious food and decent crowd! Roof top was unbearable because of heat so had to shift inside. Since music was bit louder inside, bought some whiskey and went home. Overall okayshh.",3,"1 Review , 14 Followers",5/19/2019 18:32,0,,1,0,0,1,0
Tiki Shack,Prithvikvn20,everything about this place sound good .. with great ambiance and decent food and drink options .. I would recommend this place only if you are going as a couple or girls .. they have a huge gender discrimination for guys as they need to pay higher cover charges on weekends than the bill they would sum up .. world and tikki shack will be a better place if they stop discriminations and spread equality,2,3 Reviews,5/18/2019 23:14,0,,1,0,0,1,1
Tiki Shack,Duggu,Party !!!!!!! Great place to party and in indira nagar. They have rooftop arrangements and good space to dance and enjoy. Very decent and classy crowd. Good place to chill at weekend.,4,"55 Reviews , 1299 Followers",5/18/2019 18:45,0,,0,0,0,1,0
Tiki Shack,Pranshul Rathee,A cool place to for casual hangout’s. Do not expect a crowd on weekdays but weekends it’s good. Good food good ambience. Service could a little faster but it’s fine as the music compensates it.,4,"5 Reviews , 45 Followers",5/18/2019 18:08,0,,1,1,0,1,0
Tiki Shack,Anubinda Dash,"This isn't a good place for food as there are no good options. Also, the staff doesn't feel like working when the customers are around. They need to improve.",1,11 Reviews,5/18/2019 16:07,0,,0,1,0,0,0
Tiki Shack,Priya,"The place was good, ambiance was very nice! Music was amazing!
The issue was with orders, it literally took ages get an order, after lots of struggle! I know, it was crowded and everyone was placing orders but they should also have strength to complete it as they know about the crowd...
Wash room must be repaired!",4,1 Review,5/18/2019 1:35,0,,0,1,1,1,0
Tiki Shack,Mr. Ego,"The desi pub with the beach theme. They have both the indoor and outdoor seating. But they usually provide only the outdoor seating, as they keep their indoor seating mostly reserved. You might reserve and still end up sitting outside. The food was also good. The customer service is something that needs to be improved.
Top picks :
Chilly Prawns
Cheesy Fries

The chilly prawns is a must try. The mocktails were okay. Not much varieties when it comes to mocktails. Overall, a great place to hangout.",4,"57 Reviews , 513 Followers",5/17/2019 0:17,8,,1,1,0,1,0
Tiki Shack,Praveen Kumar Rai,"Ambience and location is nice. But nice to hangouts only in group and a girl is mandatory to be in group. Else entry will be denied. Thumbs down for stag. Starters are good but main course is really horrible. Very small portion of drinks specially when they see you are busy in chatting or talking. The staff is polite but you have to chase them multiple times for taking orders. You can have opt for this only when all other nearby places are full. The complete street is full of restaurants and can be given priority.
You might see lot of positive feedbacks but most of them are done just to get a free ice cream. Yes, they offer free ice cream if you write good reviews for them. Luckily I don't like vanilla flavour so will write what I felt.",2,"2 Reviews , 2 Followers",5/16/2019 19:30,0,,0,1,0,1,0
Tiki Shack,Mayank Gohri,"Good place to go around
Ambience is good and crowd is good over weekends
Food was not that good which i thought of
Must try jalepeno cheese poppers
Ambience 4/5
Food-3/5
Seevice -3.5/5",3,"10 Reviews , 10 Followers",5/16/2019 1:26,1,,1,1,0,1,0
Tiki Shack,Kumar,"Amazing place to hang around, nice ambience,food and amazing service ,thanks to Najibul he is a perfect host to take care of the guests,highly recommended for an memorable evening",5,3 Reviews,5/15/2019 22:40,0,,1,1,0,1,0
Tiki Shack,Prasad Kayal,"I had visited this pub on a Saturday night with my office comrades. I must say they have a nice rooftop setup and must mention the awesome live DJ. The place is one fire 🔥 after 9:30, you will see a lot of guys and the place is almost packed. We had customized a packaged deal for Rs 1800 per person which includes JW Black label and Grey goose, unlimited starters and desserts towards the end. Really a good deal in terms of the offering, veg starters Panner Tikka, Manchurian and cheese Cutlet was really good. The only con was the slow service over here.",4,"34 Reviews , 53 Followers",05/12/2019 08:22,0,,1,1,0,1,1
Tiki Shack,Uday Uddanti,This is one of party hubs of Hyderabad. Initially somehow I didn't like it but after 2 or 3 visits the place grew on me. We now frequent the place for the mahol of the place. Ambience is pretty cool and nice crowd as well.,4,"56 Reviews , 318 Followers",05/11/2019 13:49,0,,0,0,0,1,0
Tiki Shack,Sneha Sweetu,Never give a 2nd thought if u hear Tiki Shack...such a fun filled place wid lovely music nd amazing starters 😍😍😍😍😍😍 wanna visit dis place again n again..... The Dhol is the attention of all .......,5,"2 Reviews , 10 Followers",05/10/2019 00:31,0,,1,0,0,1,0
Tiki Shack,Aditya SAlunkhe,Overrated.... I don't know why stag entry is not allowed there... No crowd... Okay okay ambience..... Service is slow..... And if you are using zomato gold they will say that they don't have Kingfisher premium... Kingfisher ultra and draught beer.,3,"17 Reviews , 71 Followers",05/08/2019 20:21,0,,0,1,0,1,0
Tiki Shack,Sonam Singh,"I went on a ladies night. They have really good cocktails. Food is good, but i felt the quantity was less. Ambience and music is good . Service is good.",3,"4 Reviews , 5 Followers",05/07/2019 20:13,0,,1,1,0,1,0
Tiki Shack,Mehak Oberoi,Tiki Shack was a complete surprise package. When my colleague lead us through the shady stairs and a rumbling lift to Tiki Shack I wasn’t expecting much. But to my surprise they had a great menu and the food was amazing. The pizzas were light and tasty and all the starters were quite good. By 10pm the ambience was quite electric and we had a great time.,5,"20 Reviews , 13 Followers",05/06/2019 15:59,0,,1,0,0,1,0
Tiki Shack,Sharath.gannu6,Loved live music and dj can enloy a lot by live music ambience was good and awesome rooftop was super cool we can chill more happily by rooftop tastes are good,4,5 Reviews,05/05/2019 23:22,0,,1,0,0,1,0
Tiki Shack,Manikanta Gupta Thota,"Been here on Friday evening, staff and service was very prompt.
LIIT is very good here. Must try if you like a strong drink.
Food was not so great.",4,"17 Reviews , 6 Followers",05/04/2019 12:14,0,,1,1,0,0,0
Tiki Shack,Khushboo Pandey,"The only thing I liked about this place is there ambience, it was good other than that everything was just average or below average.
The service at this place is pathetic , we had to call the waiters several time for one small thing also .
It was a pub with no dance floor, people had to manage with whatever place they were getting
The place is known for its beach view but as we went on weekday could not see that
Food- ofcourse no one should expect anything with the food we get in pubs , it was not good here as well
Overall it was not a very good experience at this place",2,"59 Reviews , 42 Followers",05/03/2019 13:24,3,,1,1,0,1,0
Tiki Shack,Manisha Panda,I had been with a friend on a weekday when the place was not much crowded. All we had are pizzas and drinks. The best part is you can customize your pizza. Didn't cost us a lot so would say it's reasonable. Particularly loved the ambience. We sat in the terrace area which was beautiful. The service is a little slow but we didn't mind waiting.,4,"19 Reviews , 53 Followers",05/01/2019 19:52,0,,1,1,0,1,1
Tiki Shack,Phani Dileep,"Tiki shack near jubilee check post was one of my favorites and that's the graar vibe it carries, gachhibowli one is never like that but undoubtedly a good place to hang on. LIT will have a special mention in both the places though.
Little costly and ya inside they would have some restrictions with stags and couple
Your wallet would feel happy if you are going as couple or gang",3,"99 Reviews , 106 Followers",4/30/2019 1:04,0,,0,1,1,1,1
Tiki Shack,Brunda,"Yes..... Tiki shack.. my most loving pub in the city... Been visitied this place multiple times never ever got disappointed with this place, ambiance, food and the service. Special thanks to u buddy Deepak 🤩",5,"1 Review , 1 Follower",4/29/2019 22:31,1,,1,1,0,1,0
Tiki Shack,Sai Venkatesh,"Nice place, good ambience, crows is ok. Heard jubliee hills branch is better than this. But a nice place to go and hangout. Surely Recommended",4,"4 Reviews , 2 Followers",4/29/2019 16:44,0,,0,0,0,1,0
Tiki Shack,Pooja,"Rude very rude service ..Guys here are very arrogant and worst service ever we had.
Will never ever visit again.
Had starters and cocktails, waiters are not even ready to tell the menu properly.",1,"44 Reviews , 168 Followers",4/28/2019 21:14,0,,0,1,0,0,0
Tiki Shack,RINKU GOEL,Very poor service I went in day time and took 40 min to serve nachos. Food taste very poor. I could rate this place -ve. They have speciality to server hot beer. There staff is not entertaining.,1,"2 Reviews , 3 Followers",4/28/2019 16:44,0,,1,1,0,0,0
Tiki Shack,Kartik Bhardwaj,The place is just the same as they have in Jubilee Hills. The waiting staff is humble and the ambience says the rest... a must visit if you’re in Gachibowli and need a place to chill,4,"4 Reviews , 7 Followers",4/28/2019 12:51,0,,0,1,0,1,0
Tiki Shack,Prachi Pant,"Great Ambience and music! Good service even though a crowded club.. nice rooftop as well as interiors.. had a good time.. would recommend one visit!
Chili guava martini is really chilli! No kidding!",4,"25 Reviews , 133 Followers",4/28/2019 2:12,0,,0,1,0,1,0
Tiki Shack,Abhinav Gandotra,"Hi . Though I love the place . The service offered was pathetic to say the least.. the restaurant didn't offer the Gold privilege saying they don't offer it on weekends . Later during exit when I checked with the manager, he said there is no such thing .. but we were already billed til then . Our serving staff also asked us to pay via Google pay without bill. So please beware of these things when you are you are at the restaurant.",1,"1 Review , 20 Followers",4/28/2019 2:03,0,,0,1,0,0,0
Tiki Shack,AKANKSHA NEGI,"Visited this place twice and it’s completely LIT
The ambience and the crowd both will amaze you
Music is also nice and will make the non dancers groove too😀
Food is amazing and budget friendly 🤘🏻
Try to choose rooftop sitting
One of the hippie place in Hyderabad fro Fridays and Saturdays",4,"4 Reviews , 39 Followers",4/28/2019 1:51,0,,1,0,0,1,1
Tiki Shack,Chayan Jain,Pathetic and rude staff. Slowest service. They had tables free at terrace and at lower floor but still they say that its full. So that there upper floor gets full first which is not good. Will never visit again.,1,"12 Reviews , 47 Followers",4/27/2019 21:02,0,,0,1,0,0,0
Tiki Shack,Manthan Solanki,"Nice ambience to enjoy the night
Food is not that great
But their alcohol section is decent
Service is fantastic and the waiters and staff are really kind",4,"6 Reviews , 3 Followers",4/26/2019 22:57,0,,1,1,0,1,0
Tiki Shack,Spurthy Reddy,I visited this place with my friends.The food was very nice.Good place to hangout with friends.Its a must visit place with an open top bar in the evening hours.,5,"1 Review , 29 Followers",4/26/2019 20:18,0,,1,0,0,1,0
Tiki Shack,Asha JS,"This one is bigger than the Jubilee hills one and surely got good space which is a great thing as the previous one gets so cringy. We went on a ladies night but the sad part it goes only from 8 to 10 p.m. and most of the girls where not even there, anyway the starters are quite price competitive and tasty. We had veg spring rolls, veg manchurian and chicken balls. All were great and I have ordered Long Island Iced tea which they made perfect.

On Wednesdays they have a guest DJ Maddy who plays super awesome tracks and in house DJ Akso is great too.

All the best guys.....keep rocking 👍

ashalivelovefood.wordpress.com",4,"333 Reviews , 2237 Followers",4/26/2019 16:24,2,,1,0,0,1,1
Tiki Shack,Amlan Jena,"Looking for a place filled with crazy people with affordable drinks and upbeat music? Tiki Shack is the place for you. Located on roof top in Indra Nagar , you get a good view of tall office buildings that have crowded Gachibowlli and Hi-Tech City. The place is dimly lit, but I guess that is on purpose to set up the mood and if you are a party animal you are most surely going to get engrossed by the music in no time. The DJ plays all the trending tunes and it is sure to make you sway. The staff is courteous and prompt , despite the high density of crowd that gathers here during weekends. The food is quite affordable and also appeals to the taste buds at the same time. I have visited this place 3-4 times and have never been disappointed. Go in with your friends on a weekend for an affordable menu and feet tapping music.
Keep up the good work Tiki Shack",5,"5 Reviews , 55 Followers",4/24/2019 23:29,0,,1,1,0,1,1
Tiki Shack,Rajat Bhatnagar,"Good ambience and good atmosphere!
Finger food is good.
A party place basically. Open area section is very cool.
Try crispy corn or nachos here. Cocktails are above average too.",4,"3 Reviews , 4 Followers",4/22/2019 19:09,0,,1,0,0,1,0
Tiki Shack,The Other Foodie,"Visited the Gachibowli branch of Tiki Shak on a Sunday evening.
The place is very well placed in a very accessible area of Gachibowli.
It's a rooftop bar, hence the ambience was pretty amazing. They have Nicely set up indoor and outdoor seating areas.

We ordered :

Jalapeno Cheese poppers - 4/5 - Yummy cheese filled balls with right amount of spices and jalapenos.

Aloo Pakode - 3.5/5 - Pretty normal with a homely taste to it

Overall it was a good experience. The place also offers 2+2 on drinks which can also be used on mocktails ( Just in case you are not a fan of alcohol ).",4,"22 Reviews , 90 Followers",4/22/2019 1:11,4,,1,0,0,1,0
Tiki Shack,Durgesh Pirtani,Sudhanshu has been a great host.. loved his service. Will come back only coz of him.. lovely service.. good food.. loved it.. thank you so much..,5,"4 Reviews , 19 Followers",4/20/2019 23:56,0,,1,1,0,0,0
Tiki Shack,Dinesh Naidu,"Visited on 17th April Another restaurant which slips on 7% Service charge in the bill. This is over and above GST. Be careful check your bill before paying.

Irony service was really bad.",1,"20 Reviews , 10 Followers",4/19/2019 11:11,0,,0,1,0,0,1
Tiki Shack,Chenreddy Raginireddy,"I went here with my friends to celebrate my love anniversary .
this is the best place where we can chill, dance, drink.... such an amazing place really want to visit again n again...!!! only for night party lovers.......

ambiance was super cool & amazing.....",5,"29 Reviews , 52 Followers",4/18/2019 17:34,0,,0,0,0,1,0
Tiki Shack,Akanksha Kaushik,"Food is decent nothing out of the world, yet I am giving this place a 5 stars!!
Good finger food nothing you complain about, but the vibe of the place post 10pm is just electrifying!! The highlight is the desi dhol beats!! Total paisa vasool place.. They don't really have a dance floor but the vibe is so great that every inch which doesn't have a table become a dance floor! Lastly, the decor is very pretty as well!! If you want to party cheap and have a blast, this is the place for you!",5,"6 Reviews , 9 Followers",4/14/2019 10:17,0,,1,0,0,1,1
Tiki Shack,Sam,"We visited the place on Thursday night after calling up to do the booking for 3 stag entry. We got the response over the phone that we can just walk in at 7pm. As soon as I entered the first response from a person (Nikhil) at the front desk was ""Stag not allowed"". When I showed my phone and explained that I did call to do the booking, he said no. I was allowed after they realized that one of my other friends was already inside the pub and taken the table. It was so frustrating that treating someone so unprofessional and with a rude behavior. If you don't want to allow stag ...say it straight forward or put a notice outside so that no stag would even wish to enter. Don't change your rules according to your convenience. GROW UP !!!!!",1,1 Review,4/13/2019 7:10,0,,0,1,0,0,0
Tiki Shack,ClickEatXploreYo,"#ClickEatXploreYo #liveCEXY #TikiShack #bar #partyplace #ValueForMoney #gachibowli #whenatgachibowli #wheninhyderbad #Hyderabad #shotoniphone #food #foodie #LoveFoodHateWastage #EatResponsible #dontdrinkanddrive #Foodenthusiast #foodblogger #foodphotography #hyderabadfoodblogger

SHIT-FIT – So Happy Its Thursday cuz Friday Is Tomorrow..!!

While we hit the weekend and everyone looking at places to hang out, I would like to share my recent experience with TiKi Shack - Rooftop Bar, Gachibowli where I have organized my team party which can serve you as a recommendation if still planning .. Such a pulsating décor they got especially the blazing umbrella shaped roofing that sets the party vibe and takes you on. Their open rooftop gives a great evening view over food and drinks. This place can accommodate up to 200-300 pax (both sitting and standing crowd). Unlike many places around Gachibowli, Tikki Shack has got reasonable pricing (cost for 2 at 800-1000INR including alcohol) which answers the overcrowded weekends of this place. No Separate dance floor but the place opp to the bar counter turns out to be, after a while when the spirits go high.

We negotiated for a party package which needs a minimum of 20-25 pax to accommodate with at least 1 day prior notice/reservation priced at 1100 per person all-inclusive (has the flexibility to customise package and price depends accordingly). The menu includes Unlimited 3 Veg and Non-veg starters, 1 Veg and Non-Veg Pizza, 1 Veg and Non-Veg Biryani, 2 desserts, three varieties of mocktails (for teetotalers), draught beer/kingfisher ultra/premium (for people who drink). With least expectation, food esp starters turned out to be outstanding. Full house and the service was still attentive needs a special Mention.

Overall a satisfactory experience and I would highly recommend this place for all kinds of parties.

Kindly bare with the poor photography.

#annadathasukhibhava #palatepassion

clickeatxploreyo.wordpress.com",4,"275 Reviews , 1957 Followers",04/12/2019 16:39,21,,1,1,0,1,1
Tiki Shack,Divaydugar,"We came for just a couple of beers, jäger and baileys. Ordered for 8 baileys shots first and they tasted funny for some reason and when we asked for more after clarifying About the taste, they mentioned that it’s out of stock It so happens that jäger, Glenfidditch is out of stock too.

Food was up to the mark.",2,"1 Review , 1 Follower",04/08/2019 22:48,0,,1,1,0,0,0
Tiki Shack,Vibhu Sharma,"I have been to this place twice. My first experience wasn't that great as I found the food items to be sub-par. So I quickly went to a different place. After 2 months I recently went again for an office party with ~40 people and it turned out to be a better experience. Starters [chilli chicken, fries, cheese poppers, some fish] were fine but nothing extra-ordinary, ambience was a bit crazy with random groups dancing here & there, DJ was average, Biryani was good I heard but did not try it myself. Pizza was a big let down both in taste & presentation, it was served cut into small rectangular pieces. Service was decent. Staff courteous. Good interiors.
Overall - 3.5 considering the prices. Recommended for group drinking sessions, maybe a bit of dancing too.",4,"10 Reviews , 100 Followers",04/07/2019 14:53,0,,1,1,0,1,1
Tiki Shack,Rajesh Smileey,No dance floor and dj was not such good . Need to improve dj system and good players to be placed and no stock in alcohol what ever we wish to oder sorry not available.,3,"2 Reviews , 51 Followers",04/06/2019 21:44,0,,0,1,0,0,0
Tiki Shack,Anamay Tamrakar (Aman),We celebrated the a friends Bday and it was good. The DJ was average at that time which was a little mood killing. But the food and drinks are good. The Bday boy almost passed out as we gifted him the helmet pop. After which I dont think he remembers the next 24 hours!,4,"82 Reviews , 512 Followers",04/06/2019 15:22,0,,1,0,0,0,0
Tiki Shack,Deepika,"Spent an amazing Saturday night there.
Great service.
Ambience is really good.
And Food is okayish but the vibe makes up for it.
Would definitely recommend",4,"10 Reviews , 4 Followers",04/06/2019 14:08,0,,1,1,0,1,0
Tiki Shack,Pradeep,The staff aren’t well trained they are non responsive had to wait for them to take the order even though there were only few table occupied and the food is also not worth.. the cutlery aren’t cleaned they had stains all over and felt like was at a local bar .,2,"11 Reviews , 3 Followers",04/05/2019 23:53,0,,1,1,1,1,0
Tiki Shack,Siddharth Gopalam,"I've been coming to this branch on a weekly basis. Off lately, like from 4 weeks or so, whenever I ask for the beer of my choice(KF Ultra or KF Draught), you guys just bluntly tell me that it's not available. Once, I've asked Karan directly and he told me that they'd be available only during the weekdays. I've visited this place today i.e. Wednesday and it's the same story, again! I'm forced to order Heineken or Bira. The worst part was when I was about to push off after our hangout, I've seen almost everyone inside drinking towers of Draught beer and when I've asked, they just ignored and didn't even care to respond. Like really? Speaking on everyone's behalf, it could be a budget constraint or someone's personal preference of beer, but not providing equal service to every customer is unprofessional and I'm really disappointed this time. Well, what can I say, Mustang is much better-They offer everything in the menu. I never expected that I'd drop such a review for one of the most happening pubs in HYD, but I really can't help it this time. Work this out asap.",1,"5 Reviews , 86 Followers",04/04/2019 22:55,0,,0,1,0,1,0
Tiki Shack,Prachita Jayaswal,"Love the terrace sitting area. The music and crowd is amaze and the ambience is lit. Even the non-dancers will groove here! The food quality, quantity and taste everything is good. The paneer pakora is the best ever I have tasted. French fries are crispy from outside and soft from inside, again one of the best. Chilli cheese toast was good.",5,"104 Reviews , 531 Followers",04/01/2019 11:59,2,,1,0,0,1,0
Tiki Shack,Nisarga Dutta,"Good place. Okay food. Could include budweiser in their selection of beers.
Great place to chill out with your friends. Good music as well.",4,1 Review,04/01/2019 10:05,0,,1,0,0,1,0
Tiki Shack,Sriram Reddy,"Great place to hangout with friends and colleagues.
Took sometime to deliver the food but worth the waiting.
Mock tails are great.
Ambiance is also perfect.",4,"10 Reviews , 8 Followers",3/31/2019 16:01,0,,0,1,0,1,0
Tiki Shack,Shuvroneel Mukherjee,"The ambience is pretty awesome and so was the awsm bbq wings. The dj sounded well but the icing was the Bhangra , such scintillating performance.
Over all a great experince with fund and food and obvio IPl.",5,1 Review,3/31/2019 13:24,0,,1,0,0,1,0
Tiki Shack,Madhumita Paul,"Staff behavior are very bad. Our bill was 636, they took 836. When we reached home, we got to know. No one was picking the call . Dj was veryyyy bad. I wanted to give zero star",1,"1 Review , 1 Follower",3/30/2019 23:30,0,,0,1,0,0,1
Tiki Shack,Bhushan,I visited this place 2 days back with my frens hoping to have good time.. even though ambience and music was decent... the service is EXTREMELY POOR... Waiters are rude and behave as if they are doing some favor to u... manager was also not helpful... Its high high time they improve their services if they want their customers to come back to them...,1,1 Review,3/30/2019 18:44,0,,0,1,0,1,0
Tiki Shack,Simi Reddy,"I visited Tiki shack on a weekend afternoon and unexpectedly there was hardly any crowd. Only three tables were occupied. Then realized this place is so good but happening only in the evening. Oh BTW, those Instagram famous 'Tiki Shack roof lights' are lit only in the evening, so yes, the place, I'm sure looks much better and beautiful in the evenings.  The food served here was too good. We've ordered mostly finger food and everything we ordered tasted exceptionally good.",4,"29 Reviews , 110 Followers",3/30/2019 13:44,0,,1,0,0,0,0
Tiki Shack,Anupam Jain,Hi.. Really disappointed with the service and staff was rude and not attentive at all.. Seemed like all waiters were already high and had no clue wats going arnd them... Manager was also not very helpful.. But cant blame him with the dumb team.. u cant do much... Ambience is decent but the service is really really poor...,1,"2 Reviews , 2 Followers",3/29/2019 20:39,0,,0,1,0,1,0
Tiki Shack,Kaushani Roy Choudhury,"The most beautiful restaurant I have visited till now in Gachibowli, Hyderabad.
Very friendly and courteous staff.
Service was on point.
Food was tasted amazing.
Had fun playing darts with the staff as well.
Absolutely delighted with this place.
No complaints at all, would highly recommend you to visit.",5,"67 Reviews , 220 Followers",3/29/2019 17:28,5,,1,1,0,1,0
Tiki Shack,Aniruddha Patil,Stag entry not allowed on a Thursday night. Extremely disappointed. It was a birthday of a friend and a group of 9. We said that we will confine ourselves to a secluded corner but were denied.,1,"3 Reviews , 32 Followers",3/28/2019 22:35,0,,0,1,0,1,0
Tiki Shack,Chilugurishanthireddy,Great place to hangout with friends. Been here for a party. Music was classy and ambience was more classy. Just hit the place and get sloshed,5,5 Reviews,3/27/2019 12:48,0,,0,0,0,1,0
